frame_index,timestamp_s,state,detection_count,selected_x_px,selected_y_px,estimate_x_px,estimate_y_px,truth_x_px,truth_y_px,centroid_error_px,tracking_error_px,pointing_offset_px,pan_rate_deg_s,tilt_rate_deg_s,processing_time_ms
29,0.9666666666666667,track,1,324.879780483622,238.9581546904476,327.9244657171888,239.64224665432988,324.98411916419434,239.00016416761574,0.11247824872174643,5.083415734976711,5.083415734976711,0.4455144900036516,-0.3049578895534151,29.278662001161138
30,1.0,track,1,322.39199859624495,238.56009826285313,324.6105798171588,239.57810549874742,322.779276283367,238.65236693387985,0.3981174633140707,3.0887686122768394,3.0887686122768394,0.27809989823693265,-0.3049584176404312,37.76099899914698
31,1.0333333333333334,track,1,323.82388492687056,238.70989967363712,323.1562718016427,239.46731238013754,323.5335152936135,238.93975037144435,0.37033210392876453,3.6891543211219737,3.6891543211219737,0.1980748261892022,-0.27472951360530296,40.897842998674605
32,1.0666666666666667,track,1,323.0570893493626,242.28786322720956,322.0625363199308,240.89429846267907,323.00559556492817,242.57430663905458,0.29103511476246696,3.957355098016401,3.957355098016401,0.1339096853925585,-0.3492242651698981,26.51844399952097
33,1.1,track,1,319.7115992970123,241.52530755711774,320.1120018620923,241.51292230747032,319.844836454218,241.91605298606567,0.4128366872068862,1.922325355227567,1.922325355227567,0.013809677661359853,-0.38661590047718075,25.416716998734046
34,1.1333333333333333,track,1,320.5365344467641,240.75869867780096,319.1897791398836,241.61102768763607,320.86493866630815,241.16931635738317,0.5257910328255918,1.4544482253139013,1.4544482253139013,-0.046247580004431646,-0.3977075837626019,25.751607998245163
35,1.1666666666666667,track,1,322.2584473779823,241.40844132251422,319.2254464534324,241.87744365859726,322.7438620389329,240.95989645621356,0.6609235130863961,2.906919347926305,2.906919347926305,-0.0612980318145879,-0.417469430878477,28.496994000306586
36,1.2,track,1,322.3616281092364,241.2222995303531,319.3469361378677,241.98783337316206,321.9415986191461,240.87450930160568,0.5453281725325659,2.1294533844310415,2.1294533844310415,-0.06879197023260121,-0.4292818865004677,40.75508700043429
37,1.2333333333333334,track,1,324.6030150753769,239.89259550765877,320.156113323243,241.652591333017,324.34248009044086,239.62368201844504,0.3744234809099552,4.358755391062551,4.358755391062551,-0.024836127979104276,-0.4081009610938145,27.777077000791905
38,1.2666666666666666,track,1,322.0095702105446,241.74056029232642,321.1080763440067,241.51906732123712,321.8993633680895,241.5774911205169,0.19681743550450648,2.4690199349843103,2.4690199349843103,0.04755492904654456,-0.3971836638247942,24.625072001072112
39,1.3,track,1,322.427307425399,240.51422623178348,322.04405597667255,240.96594708157252,322.3515426276412,240.43560915619662,0.10918309921005526,2.3915493025601733,2.3915493025601733,0.1160479137397122,-0.3621375199841494,28.78724900074303
40,1.3333333333333333,track,1,322.3270995670996,240.82181818181817,322.58036002431055,240.71940315590157,322.3884017136006,240.85939831816236,0.07190424057926252,2.5383120798654075,2.5383120798654075,0.16569208104922958,-0.34169142072470526,24.628604998724768
41,1.3666666666666667,track,1,319.9035855206725,241.55035168982673,321.7793679828582,240.91558662260744,319.88805037496434,241.61484080822257,0.06633390644042014,1.6187166380952966,1.6187166380952966,0.14146324573044458,-0.34550815068998225,27.250324998021824
42,1.4,track,1,319.94782140935985,242.767258382643,321.20503858542173,241.57518397911863,319.9217886911002,243.05847607926532,0.2923789480212145,3.059475925101876,3.059475925101876,0.12324484636547393,-0.37701202458959604,27.486807000968838
43,1.4333333333333333,track,1,317.9788387548094,239.9669464847849,320.04787138939565,240.96115651911256,317.9544200596557,240.24889391280908,0.2830028707318329,2.0606662689946504,2.0606662689946504,0.06622182463281835,-0.3425699263180302,27.345403999788687
44,1.4666666666666666,track,1,321.3759572140513,242.62592682630364,320.43892926649056,241.47300589230727,321.2613412521328,243.04032850202086,0.4299599604192694,3.2915921914071222,3.2915921914071222,0.06903027253096988,-0.36650166829829134,25.9078250019229
45,1.5,track,1,318.10563508985683,242.61230581784952,319.6568342236146,241.83644733938135,317.9185779362381,243.09139098112487,0.5143082464733822,3.7267970169698192,3.7267970169698192,0.0699076285540001,-0.3853508717290313,26.845805001357803
46,1.5333333333333334,track,1,320.0560666550946,240.48533240756814,319.675946485467,241.45992195104884,319.81595401401097,240.0160118102127,0.5271772979844852,0.18474117847670418,0.18474117847670418,0.07095950721097002,-0.36599572835789473,27.8223679997609
47,1.5666666666666667,track,1,318.5389755011136,243.46102449888642,319.2677517997353,242.0140259237454,318.1627494637898,243.10305113802244,0.5193177815640785,3.606163598339242,3.606163598339242,0.03307269390091982,-0.3951012323169234,27.417830999183934
48,1.6,track,1,317.5838087146498,244.10140793785655,318.70786662413906,242.60621546111983,318.0746941828883,243.8358057022463,0.5581335776397097,4.291876964078679,4.291876964078679,0.0008333394187392679,-0.42909079411712214,24.335013000381878
49,1.6333333333333333,track,1,317.44826983572176,242.41646277525342,318.2424708119902,242.6492312261849,317.7377322353475,242.24786643784182,0.3349823962325394,3.189162736732249,3.189162736732249,-0.028959848021598157,-0.4363681902603641,26.521464002144057
50,1.6666666666666667,track,1,316.10125740539235,242.85503566678756,317.5648611804597,242.78257407037117,316.1720585361301,242.82278675431044,0.0777996945347762,4.756181337073339,4.756181337073339,-0.07224312384886042,-0.44859850052851635,24.854425002558855
51,1.7,track,1,315.07305699481867,242.48134715025907,316.7987816742234,242.8045065143222,314.98161490911804,242.6161262602626,0.1628713097222076,5.659355575506983,5.659355575506983,-0.12328559467593599,-0.45535150136302716,26.21943200210808
52,1.7333333333333334,track,1,316.78376511226253,241.16183074265976,316.5401813969283,242.54279218434158,316.38889364718557,241.27154058277804,0.4098288947241332,3.828433693429765,3.828433693429765,-0.15043496779964366,-0.4468450340445616,25.77450399985537
53,1.7666666666666666,track,1,318.80744808649393,243.3373948858761,316.7394353804537,242.7592608560608,319.21105143456543,243.54768236641365,0.45510052411017066,3.6343486365322244,3.6343486365322244,-0.15389874265306036,-0.4625702567142709,26.33202600190998
54,1.8,track,1,318.4847123855588,242.3282086716186,316.8518292622847,242.74511053501496,318.5477974004972,242.57331632061647,0.253095789587741,2.9548010552241606,2.9548010552241606,-0.16067717985911528,-0.4668152245950138,25.92512900082511
55,1.8333333333333333,track,1,320.36760835234253,238.94876294086683,317.2983635349338,242.11193809594388,320.1696398372928,239.30333299724964,0.40609291773473993,0.7170234215964564,0.7170234215964564,-0.14865924454224944,-0.4377546023492956,24.347975999262417
56,1.8666666666666667,track,1,317.8856405846948,237.72846087704212,317.2470218759094,241.35697248398466,318.3344267818838,238.15429788833507,0.6186648615965482,2.486111507939734,2.486111507939734,-0.16079309028370414,-0.39915261133771723,24.45586499743513
57,1.9,track,1,321.25434265862134,239.9453282135674,317.7797857357395,241.08573708564543,321.31252974109094,240.38799847179055,0.44647810033828444,1.3686771479644342,1.3686771479644342,-0.1415973659050449,-0.38283180072630857,33.076042996981414
58,1.9333333333333333,track,1,319.4683929005592,240.25419401896426,317.95184830789304,240.90321883437585,319.0832337036279,239.74496150299314,0.6384867753548457,0.9515803051342103,0.9515803051342103,-0.1388918519417425,-0.369949524750928,36.792749000596814
59,1.9666666666666666,track,1,320.7921084651486,238.76742569094387,318.3152781647814,240.50994309327524,321.0039273777053,238.34630397142533,0.471392357136754,1.9345750785714788,1.9345750785714788,-0.12489277725906198,-0.34498584787936576,28.45288599928608
60,2.0,track,1,322.27219343696026,241.80984455958549,318.86467312245924,240.63659591861347,322.045488970914,241.47183064597016,0.40699916550636217,2.5199822579827265,2.5199822579827265,-0.09908120704553505,-0.3459994876566076,28.26031600125134
61,2.033333333333333,track,1,320.6643906602451,241.17246845089312,319.1096287349994,240.65523513906254,321.0302705617512,240.8044032456275,0.5189798624738171,1.3071044380565673,1.3071044380565673,-0.0868125340547532,-0.3418801868717701,27.770839998993324
62,2.066666666666667,track,1,321.84708527936345,243.4428299602145,319.5004763468104,241.00603325521203,321.6781460085456,243.13179570645568,0.35395308196961534,3.553071681372567,3.553071681372567,-0.03938040407345383,-0.3556301824370451,26.969479000399588
63,2.1,track,1,318.02155382367266,241.70001217730152,319.30244285901233,241.0716868962341,318.3701316967619,241.40270172074025,0.4581484925088102,2.1503587615251223,2.1503587615251223,-0.0719148757611818,-0.35585673870500606,26.966199999151286
64,2.1333333333333333,track,1,320.23344947735194,241.97160278745645,319.4339587385061,241.16977182935318,320.09364558647616,241.6954209027208,0.30955057964756466,1.6980051629041264,1.6980051629041264,-0.06331171351204007,-0.3582148966414625,26.66995199979283
65,2.1666666666666665,track,1,319.99118644067795,240.0371186440678,319.5189191829451,240.9938532013178,320.29505919580885,239.81215975348948,0.3780808825649144,0.34977691067378297,0.34977691067378297,-0.03143168468460895,-0.34652351806543297,26.778725998156006
66,2.2,track,1,321.5632183908046,243.23520329387546,319.8070440504309,241.2667709309334,321.2949565266287,243.01388363475124,0.3477740923156596,3.2803059262330434,3.2803059262330434,-0.02687307976111092,-0.358046252585183,24.964349999208935
67,2.2333333333333334,track,1,319.50441126569393,243.28825924669155,319.7946711488708,241.5225086394305,319.5855944309228,243.01986910776677,0.2803996665273438,3.048170173026144,3.048170173026144,-0.02233138876521909,-0.3699450456424057,22.56911400036188
68,2.2666666666666666,track,1,318.36516759306045,241.28246589186458,319.63321653774165,241.49359098279393,318.8201711022067,241.08935810342564,0.49428616336205533,1.6058322781558654,1.6058322781558654,-0.017978633172871447,-0.367903017512267,26.419737998367054
69,2.3,track,1,319.2,241.22175066312997,319.5923302086479,241.4592394751775,318.99788545279034,241.03186740064882,0.2773192087905997,1.4383962938811305,1.4383962938811305,-0.013710580797536544,-0.36551456833960466,25.943769000150496
70,2.3333333333333335,track,1,317.97833413577274,242.99729176697159,319.39828155364154,241.65427314358536,318.12176519349345,242.73963437987288,0.2948894664877182,3.3216505721936174,3.3216505721936174,-0.04114506387711339,-0.3752358305407125,25.276057996961754
71,2.3666666666666667,track,1,313.8090858929557,242.1934277481454,318.69286562203393,241.7319020877955,314.2247115497465,241.9093061589108,0.503457807618445,6.082713760492637,6.082713760492637,-0.07684920376325705,-0.37960783864682834,25.94427700023516
72,2.4,track,1,316.62197878629803,241.67553468961918,318.395552101382,241.73803183224192,316.34729246278783,241.39848055246088,0.39014301382964567,3.9112683630783835,3.9112683630783835,-0.09404116715305624,-0.38054883271358153,27.27788700212841
73,2.433333333333333,track,1,316.7340188517566,240.65364181662383,318.13714856054247,241.61601042643997,316.67438650736955,240.3208299786979,0.33811201688306497,3.341053273684365,3.341053273684365,-0.11054980854352499,-0.3747158942173198,24.477132999891182
74,2.466666666666667,track,1,316.29173271552247,239.3955615168882,317.8464534636303,241.34718535369797,316.52745672056284,239.0070722523643,0.4544113942261782,3.611711829533065,3.611711829533065,-0.12995164082362554,-0.3605400881899279,26.519523999013472
75,2.5,track,1,316.7651710503696,240.18084923500086,317.63876279469287,241.19420251313844,317.21627123259884,239.71423782327435,0.6490127764233001,2.798357709819056,2.798357709819056,-0.14621264745320506,-0.3513466884173309,25.71035000073607
76,2.533333333333333,track,1,316.2516226872915,241.4219593569912,317.3875817774814,241.20437906252135,315.8724751459524,241.88932739499077,0.601818694497795,4.539385357759694,4.539385357759694,-0.16566362884010655,-0.35016546441049035,27.38464000140084
77,2.566666666666667,track,1,314.7471423623138,241.30239002424662,316.97587842311685,241.2003182143302,314.593024323976,241.65563403989225,0.38540070618843014,5.654777629152627,5.654777629152627,-0.194691535778539,-0.3482834656344238,25.84899299836252
78,2.6,track,1,313.8914606347536,241.10275293705067,316.4943572432075,241.17328037645237,313.83173269214876,241.40981992364362,0.31282193238820327,6.327330700872911,6.327330700872911,-0.2291461463852352,-0.34518461698275815,24.009790002310183
