frame_index,timestamp_s,state,detection_count,selected_x_px,selected_y_px,estimate_x_px,estimate_y_px,truth_x_px,truth_y_px,centroid_error_px,tracking_error_px,pointing_offset_px,pan_rate_deg_s,tilt_rate_deg_s,processing_time_ms
0,0.0,search,0,,,,,,,,,,8.0,0.0,71.72343299862405
1,0.03333333333333333,search,0,,,,,,,,,,8.0,0.0,47.73170100088464
2,0.06666666666666667,search,0,,,,,,,,,,8.0,0.0,50.36592800024664
3,0.1,search,0,,,,,,,,,,8.0,0.0,35.545351000109804
4,0.13333333333333333,search,0,,,,,,,,,,8.0,0.0,35.68088700012595
5,0.16666666666666666,search,0,,,,,,,,,,8.0,0.0,30.145570999593474
6,0.2,search,0,,,,,,,,,,8.0,0.0,37.23190699929546
7,0.23333333333333334,search,0,,,,,,,,,,8.0,0.0,35.966772000392666
8,0.26666666666666666,search,0,,,,,,,,,,8.0,0.0,36.01420499944652
9,0.3,search,0,,,,,,,,,,8.0,0.0,36.17958399991039
10,0.3333333333333333,search,0,,,,,,,,,,8.0,0.0,37.51976999956241
11,0.36666666666666664,acquire,1,602.2293218935802,222.8918491758862,602.2293218935802,222.8918491758862,602.4836082788883,222.39538009821936,0.5578020355219302,283.03164414628014,283.03164414628014,8.0,0.8560490968615946,37.097338999956264
12,0.4,acquire,1,565.2947344598672,229.15823023536512,568.2894267413564,228.6501459627204,565.3818026508036,228.9009712564763,0.27159354206581143,245.63268819765722,245.63268819765722,8.0,0.5612120389236227,40.037688000666094
13,0.43333333333333335,track,1,524.315978523896,234.33560193587417,531.5654301757775,233.77356484893474,524.2336590553837,234.27552091821354,0.10191282342907153,204.31386921085047,204.31386921085047,8.0,0.2616236436098236,34.28781299953698
14,0.4666666666666667,track,1,493.72589500601686,241.93667268351385,494.599050636838,240.85442390574846,493.4689126094501,242.10252913181736,0.305856687991357,173.48165398870043,173.48165398870043,8.0,-0.17013891022386,39.1708050010493
15,0.5,track,1,450.86110900113937,243.49145461450817,453.9741684061313,244.93214317480303,450.4488828743616,243.90223121471323,0.5819517118062684,130.50723524625747,130.50723524625747,7.173789710891457,-0.4584331864539651,36.81187000074715
16,0.5333333333333333,track,1,419.4584674329502,245.66931034482758,417.9178281759252,247.79974811132664,419.91240506234914,245.2957165953794,0.5879044658880134,100.05265263650688,100.05265263650688,5.307610900766541,-0.686673643561291,36.55644399987068
17,0.5666666666666667,track,1,386.2147426249247,241.1382074051776,383.34992709752083,246.89595109121527,386.4254140119447,240.9828264788027,0.2617740735635474,66.43268453514203,66.43268453514203,3.458514968689905,-0.7067409654283568,36.44626899949799
18,0.6,track,1,368.7107848630879,242.6944600097127,356.4607389798994,246.8025366614785,368.76159639610574,242.722217059518,0.05789875388569687,48.83752398326356,48.83752398326356,2.0503666414868724,-0.7375102596470916,38.51351400044223
19,0.6333333333333333,track,1,346.5750441878831,240.6470986423978,335.7319138896029,244.74150587544148,346.45848945923416,240.87299251120598,0.2541909611602336,26.472887647346422,26.472887647346422,0.9306515928229386,-0.6491255722853763,38.25047299869766
20,0.6666666666666666,track,1,336.585941352756,241.99840673722545,321.8933399615304,243.5484732150715,336.29128593652393,242.39744717240288,0.49603939684411175,16.466746807127542,16.466746807127542,0.1985766200527159,-0.5981988800963655,39.623106000362895
21,0.7,track,1,324.1047633576141,242.64639029785286,312.7529365968736,243.16019208179594,323.6788211769745,242.3158603301235,0.5391445082862079,4.3470604229520315,4.3470604229520315,-0.31709659838136894,-0.5827153654618701,42.28126800080645
22,0.7333333333333333,track,1,322.54211784034055,241.50903591964752,309.0816518708973,242.32954460480894,322.8741554749179,241.3463582867727,0.3697472150178992,3.173869929654051,3.173869929654051,-0.5415428385267161,-0.5395628317704708,41.061412999624736
23,0.7666666666666667,track,1,326.04040100627043,242.01359216010212,311.94362238298635,242.03268264449585,326.24770565055405,242.13372523386835,0.2395979360388598,6.602015545998932,6.602015545998932,-0.4179104357834574,-0.524801164770138,38.71984499892278
24,0.8,track,1,332.1491821561338,245.16371747211895,319.68864805246136,243.55206511106056,332.2032968028554,245.49071331929443,0.33144332707087837,13.381643606570078,13.381643606570078,-0.0038564265438316356,-0.6212836979020568,48.00038100074744
25,0.8333333333333334,track,1,332.2684403739167,243.50755024032094,326.1681092055791,244.09141076416586,332.10959662691135,242.99864335630144,0.533120579761396,12.475343379835028,12.475343379835028,0.366412408734547,-0.6685157612718807,43.02121100045042
26,0.8666666666666667,track,1,339.83168799969974,248.62797943020158,334.0659187762832,246.7690547363024,339.51624328472127,248.37106136457476,0.40683198086344496,21.235781603649635,21.235781603649635,0.8702587680107938,-0.836960755581309,50.08248899866885
27,0.9,track,1,333.5539736346516,239.6561581920904,336.036304816979,244.29731684473143,333.12337885798127,239.65354209417924,0.43060272370718017,13.127951315061134,13.127951315061134,1.0396961941712255,-0.6991269194512973,39.06310200000007
28,0.9333333333333333,track,1,336.84436093079756,238.65797365524048,336.7941120971922,240.81546025693595,337.2232173759679,238.80671165509938,0.4070076149768502,17.264505606993758,17.264505606993758,1.1524010241070455,-0.4912111192673248,40.08184799931769
29,0.9666666666666667,track,1,333.4834976588374,242.64395294834216,335.6208598177584,240.48928241625347,333.6675703258271,243.0646769771111,0.45922919671584495,14.00695268734298,14.00695268734298,1.146834290031495,-0.4428555773329019,37.950261001242325
30,1.0,track,1,333.6099799036894,244.84973268115118,334.36044972127377,242.53154144773004,333.5814690343617,244.43568781548348,0.41502532507740947,14.287463999176143,14.287463999176143,1.1286312369731784,-0.5771315528530543,41.811966000750544
31,1.0333333333333334,track,1,324.3880224106602,244.99110387643853,329.1617000848787,244.0298663524529,324.5227392969663,244.80283168496547,0.23150606371772262,6.597148091594676,6.597148091594676,0.879520450550475,-0.669887362829708,42.646829000659636
32,1.0666666666666667,track,1,314.4884352714787,245.4765875561257,321.2894829549964,245.16911665388284,314.81492677378264,245.52433298886828,0.32996413051188933,7.576492548213481,7.576492548213481,0.3789607915591512,-0.749950144329798,40.716394998526084
